TransactionID,AccountID,Timestamp,TransactionType,TransactionAmount,AccountBalance
24757,5296,2021-05-06 17:02:29,withdrawal,1004.05,61228.56
30220,5140,2021-05-06 18:59:38,deposit,1230.07,63506.99
36344,6824,2021-05-06 20:19:13,withdrawal,2945.77,2522.6
4969,3931,2021-05-07 00:27:31,transfer,4785.72,49824.36
33549,4374,2021-05-07 00:43:14,payment,1229.51,58207.98
31955,5237,2021-05-07 01:45:56,withdrawal,1576.4,89567.16
13494,5963,2021-05-07 03:01:18,withdrawal,2227.72,37968.35
29338,6864,2021-05-07 07:45:54,payment,1847.63,11848.71
34563,2386,2021-05-07 07:51:54,payment,3829.73,37438.31
9954,8756,2021-05-07 08:27:42,withdrawal,1257.29,42191.13
47,4150,2021-05-07 16:39:49,transfer,1559.24,32341.11
26184,1071,2021-05-07 17:21:14,transfer,284.85,58976.53
1611,8055,2021-05-08 00:09:47,payment,4400.52,29506.52
16162,6811,2021-05-08 01:22:33,deposit,3008.75,62397.59
27680,2664,2021-05-08 02:45:09,payment,2090.84,60494.46
16378,4179,2021-05-08 04:22:21,deposit,2408.96,20066.61
16237,7662,2021-05-08 05:19:40,deposit,544.93,8275.05
30899,4297,2021-05-08 10:48:51,payment,622.74,84029.49
37238,9718,2021-05-08 11:11:09,withdrawal,3897.9,48210.14
3496,9409,2021-05-08 11:11:49,payment,1056.95,44534.11
29886,4807,2021-05-08 13:19:15,withdrawal,1483.27,11687.67
15586,1372,2021-05-08 14:37:59,deposit,1444.97,68961.7
8293,5909,2021-05-08 16:34:01,deposit,355.51,27058.07
9549,3669,2021-05-08 17:16:12,deposit,2351.78,76123.98
19938,7854,2021-05-08 18:19:37,transfer,4060.71,9217.5
6846,9138,2021-05-08 18:37:30,deposit,968.93,86026.24
21734,7034,2021-05-08 19:15:49,transfer,4847.98,30556.66
13309,1362,2021-05-08 19:38:52,deposit,4659.58,74692.95
5547,8526,2021-05-08 20:59:43,deposit,562.87,8261.74
35198,8231,2021-05-08 23:21:19,deposit,2994.32,89538.55
29835,7202,2021-05-09 00:04:46,withdrawal,1912.07,5236.76
5897,1138,2021-05-09 02:47:20,withdrawal,4574.3,46016.55
28951,9163,2021-05-09 03:16:12,transfer,2999.96,91842.78
36572,4621,2021-05-09 03:16:59,deposit,1275.23,75527.91
35725,1509,2021-05-09 05:35:13,withdrawal,1637.88,87498.87
16492,6518,2021-05-09 08:08:42,withdrawal,829.15,24623.72
25595,3482,2021-05-09 08:15:26,deposit,4417.55,6385.43
33088,6134,2021-05-09 16:58:16,transfer,2018.21,52973.92
24092,8449,2021-05-09 18:50:29,payment,2300.9,41349.14
35407,2223,2021-05-09 18:53:29,withdrawal,2431.38,3001.42
33359,2222,2021-05-09 21:24:03,transfer,2970.46,18297.43
4894,3539,2021-05-09 22:26:41,transfer,1204.78,49338.19
4738,5799,2021-05-09 22:30:48,withdrawal,1744.81,74217.34
30262,6345,2021-05-10 00:39:12,deposit,2231.65,57226.09
32673,6796,2021-05-10 01:23:41,transfer,2920.21,15926.25
15229,6046,2021-05-10 01:39:07,deposit,4149.76,63936.27
30957,7754,2021-05-10 04:11:11,transfer,976.85,32163.08
16648,9752,2021-05-10 04:31:36,withdrawal,1793.3,30687.19
29746,1782,2021-05-10 05:11:21,transfer,4503.04,36548.67
23663,6160,2021-05-10 05:37:36,deposit,3767.17,24082.72
14546,8281,2021-05-10 05:54:10,transfer,1768.84,20857.73
17674,2931,2021-05-10 07:06:24,withdrawal,578.23,71806.65
5937,7366,2021-05-10 08:49:18,deposit,3423.94,89185.09
25394,9963,2021-05-10 11:17:54,transfer,4810.33,75042.03
15798,7876,2021-05-10 16:53:01,payment,4401.86,72821.51
36089,4024,2021-05-10 19:53:17,transfer,1796.07,97487.59
24064,2298,2021-05-10 23:19:55,deposit,3661.29,20732.32
9069,4884,2021-05-11 02:02:10,withdrawal,153.45,91917.36
8739,8383,2021-05-11 03:00:38,withdrawal,450.04,10512.37
28741,3485,2021-05-11 04:20:41,transfer,1839.71,24856.88
19939,2319,2021-05-11 07:54:55,transfer,1793.54,95374.39
29561,7185,2021-05-11 08:24:00,payment,3392.81,48390.27
12419,6610,2021-05-11 10:55:39,withdrawal,3905.09,49718.94
23713,9211,2021-05-11 11:34:36,deposit,2443.33,46774.66
8297,3279,2021-05-11 14:02:48,transfer,3088.86,16142.65
18143,1596,2021-05-11 16:08:29,payment,3634.05,49817.5
6902,8577,2021-05-11 19:20:13,withdrawal,998.66,27533.23
15629,8814,2021-05-11 22:59:27,payment,4419.0,71323.99
34942,2977,2021-05-11 23:53:07,payment,2157.99,75198.2
1793,1829,2021-05-12 03:29:47,deposit,2561.6,80191.87
18927,9867,2021-05-12 10:09:16,payment,3697.68,0.84
4533,9066,2021-05-12 11:23:25,transfer,1235.04,62407.93
27183,3879,2021-05-12 17:08:32,deposit,294.99,11085.73
11468,7960,2021-05-12 17:35:33,deposit,3432.17,53125.94
568,9837,2021-05-12 18:35:30,payment,2187.94,10652.96
23130,9922,2021-05-12 20:09:32,withdrawal,4472.5,23941.99
35527,2527,2021-05-13 01:31:08,deposit,3752.35,37724.9
10011,8361,2021-05-13 03:15:00,payment,4430.48,79596.62
13407,2588,2021-05-13 03:46:54,deposit,3245.57,54658.49
32569,1664,2021-05-13 04:14:01,withdrawal,360.99,74099.37
22100,4152,2021-05-13 06:47:40,payment,1566.03,80672.08
6046,1750,2021-05-13 10:19:13,transfer,3794.58,93039.31
20223,6343,2021-05-13 12:02:02,deposit,3109.5,8352.63
32563,1711,2021-05-13 12:53:47,transfer,4752.79,97987.43
20457,3964,2021-05-13 13:02:19,withdrawal,736.45,9383.01
1743,2530,2021-05-13 20:09:56,payment,3846.76,25020.07
22046,1782,2021-05-14 00:17:34,deposit,719.56,69215.41
6189,4313,2021-05-14 01:04:42,deposit,679.0,89079.88
10378,3424,2021-05-14 03:39:38,deposit,2565.83,28359.03
21405,3911,2021-05-14 04:15:27,transfer,1457.09,14083.49
4960,2591,2021-05-14 10:38:29,withdrawal,3747.1,97894.7
21760,7954,2021-05-14 10:51:07,deposit,1824.97,76325.16
32940,6259,2021-05-14 11:45:53,deposit,2506.72,37913.54
27234,8104,2021-05-14 12:22:33,transfer,670.82,64912.72
8097,1162,2021-05-14 12:36:05,withdrawal,416.11,21144.33
3364,2293,2021-05-14 15:57:51,transfer,1321.05,41214.37
25514,7861,2021-05-14 19:53:02,deposit,3509.79,22003.57
10687,8643,2021-05-14 20:15:02,payment,2280.12,76216.38
33664,1668,2021-05-14 21:13:44,withdrawal,4532.13,99218.88
31175,4860,2021-05-14 21:41:52,deposit,486.03,7051.9
4633,8987,2021-05-14 22:53:18,withdrawal,4012.18,99334.85
15491,9758,2021-05-14 22:53:37,transfer,2493.43,4919.82
16133,3537,2021-05-14 23:27:45,deposit,4537.97,40159.81
27806,5837,2021-05-15 00:01:38,payment,1573.52,79459.97
25272,9873,2021-05-15 02:16:57,payment,2204.96,99019.74
33641,6962,2021-05-15 04:41:20,payment,853.82,57275.16
10462,8230,2021-05-15 08:50:26,deposit,2626.73,73121.67
17472,1406,2021-05-15 10:46:53,payment,1628.91,68323.44
34638,1591,2021-05-15 11:44:43,payment,3112.55,11227.83
10286,5646,2021-05-15 13:14:01,transfer,541.51,67460.35
20347,8353,2021-05-15 13:28:14,transfer,1926.12,21042.35
1344,8245,2021-05-15 13:34:21,payment,3636.12,73757.5
26634,4990,2021-05-15 16:56:29,payment,3319.32,31700.42
7238,3118,2021-05-15 21:28:48,withdrawal,4344.14,3457.47
36739,6028,2021-05-16 02:04:07,transfer,4919.66,5507.65
25764,7556,2021-05-16 05:37:20,withdrawal,2219.74,44512.65
4572,6995,2021-05-16 12:11:28,payment,3374.79,21896.3
20433,1923,2021-05-16 12:30:02,deposit,2343.34,31302.29
2456,7899,2021-05-16 14:06:13,withdrawal,696.84,23915.54
4044,4154,2021-05-16 16:20:21,withdrawal,3097.33,70436.1
10602,8101,2021-05-16 17:57:18,payment,1042.71,22462.17
5380,8239,2021-05-16 18:33:00,payment,1192.21,97139.12
13046,4312,2021-05-16 19:54:09,withdrawal,3223.94,2179.65
26948,1743,2021-05-16 20:25:28,withdrawal,386.33,44781.93
4957,2276,2021-05-16 21:49:39,deposit,1785.56,14096.41
27765,9179,2021-05-16 22:38:34,transfer,3852.89,1512.19
18529,8279,2021-05-16 22:43:28,withdrawal,2595.46,10856.64
27756,3023,2021-05-16 23:04:16,withdrawal,56.68,95914.98
17294,1219,2021-05-17 02:23:58,transfer,4416.0,70003.84
36340,6239,2021-05-17 04:46:34,deposit,3173.41,70399.59
9,2424,2021-05-17 06:12:13,deposit,3005.97,92057.2
2209,7824,2021-05-17 08:39:17,payment,1461.8,25688.27
10118,4784,2021-05-17 09:37:46,transfer,3063.35,7829.1
8414,8567,2021-05-17 09:52:23,payment,2261.46,35431.06
6083,8187,2021-05-17 10:49:31,deposit,1887.37,14243.45
26247,5539,2021-05-17 11:43:48,deposit,4087.41,38311.92
37021,2830,2021-05-17 12:10:53,withdrawal,3984.55,82417.85
24181,4803,2021-05-17 13:08:05,deposit,1738.0,6360.99
25138,1010,2021-05-17 16:50:20,payment,4756.37,22217.06
34228,2435,2021-05-17 17:44:29,transfer,2189.06,6693.99
35443,2114,2021-05-17 17:51:40,deposit,3261.26,87701.63
23736,6012,2021-05-17 18:11:12,payment,3991.63,99295.33
21283,1197,2021-05-17 23:11:57,deposit,3031.72,98365.81
26623,5875,2021-05-18 02:41:56,withdrawal,4166.54,53507.32
695,5952,2021-05-18 07:22:53,transfer,575.07,45087.64
22704,8366,2021-05-18 08:23:53,transfer,4984.56,53262.66
19508,2800,2021-05-18 10:56:10,payment,4446.8,21902.61
14106,5525,2021-05-18 14:38:13,withdrawal,1484.23,54165.39
28473,6302,2021-05-18 15:07:16,payment,3492.27,89213.75
28488,8891,2021-05-18 19:19:04,payment,2336.69,77063.18
36190,6923,2021-05-18 21:19:25,deposit,4225.66,5156.1
15389,9273,2021-05-18 22:54:25,transfer,2333.5,66553.98
4620,5222,2021-05-19 00:07:18,withdrawal,4293.63,19090.13
6761,9856,2021-05-19 01:58:42,withdrawal,1402.99,55597.17
31394,6606,2021-05-19 03:53:31,deposit,4800.55,93013.22
4530,8901,2021-05-19 06:52:54,payment,904.74,69907.86
2226,1647,2021-05-19 09:43:32,transfer,2344.37,29233.48
27197,6691,2021-05-19 11:04:50,payment,3871.06,80908.9
254,9238,2021-05-19 15:32:47,deposit,1585.29,74817.38
20161,9324,2021-05-19 18:00:30,withdrawal,3068.18,36888.87
8498,4807,2021-05-19 18:39:28,transfer,2778.53,12632.55
257,1931,2021-05-19 19:23:39,deposit,4680.84,55115.84
7417,7834,2021-05-19 20:14:56,withdrawal,1524.5,50640.07
1848,6555,2021-05-19 21:44:28,payment,988.15,80708.75
25672,2242,2021-05-19 22:32:20,withdrawal,156.83,15780.19
12957,7914,2021-05-19 22:38:51,deposit,4866.33,22428.43
22440,8698,2021-05-19 23:56:08,deposit,4392.55,78061.23
15570,5918,2021-05-20 00:03:11,transfer,2266.41,62597.66
22640,6159,2021-05-20 01:31:59,payment,593.59,83539.68
6246,2486,2021-05-20 06:22:27,payment,3033.97,67596.33
5549,9558,2021-05-20 07:59:29,withdrawal,1288.14,33081.11
30836,8208,2021-05-20 08:24:48,transfer,1677.74,33221.57
35591,2235,2021-05-20 08:38:52,transfer,504.45,26227.82
25985,1286,2021-05-20 08:39:25,withdrawal,4797.01,32148.29
21382,3879,2021-05-20 10:57:30,withdrawal,3757.12,2154.88
1319,2868,2021-05-20 11:33:47,deposit,409.07,82753.25
30593,2538,2021-05-20 13:56:25,deposit,1329.39,12627.99
36695,7334,2021-05-20 14:29:34,deposit,1353.35,32013.07
36298,4803,2021-05-20 14:38:14,transfer,3291.43,39527.25
15036,3068,2021-05-20 14:44:55,deposit,4036.76,54960.75
24310,7807,2021-05-20 14:52:07,deposit,2061.95,95407.67
11616,2562,2021-05-20 15:31:27,withdrawal,3929.12,47327.37
18736,2911,2021-05-20 19:53:44,transfer,4445.29,29877.84
13716,9981,2021-05-20 20:45:19,withdrawal,1058.39,43667.53
28529,3651,2021-05-20 21:25:10,withdrawal,2635.94,97569.19
13110,5185,2021-05-21 01:13:24,withdrawal,869.02,93230.08
27405,7429,2021-05-21 02:29:10,withdrawal,2493.8,6287.58
31596,1440,2021-05-21 05:16:01,deposit,4077.07,4255.26
315,5325,2021-05-21 06:59:58,withdrawal,4180.06,12737.67
15817,6320,2021-05-21 09:05:34,deposit,3565.08,90102.82
25727,8185,2021-05-21 12:46:25,withdrawal,1361.72,39737.87
32893,2981,2021-05-21 18:40:59,payment,4647.23,59511.57
5303,4110,2021-05-21 21:21:39,withdrawal,3809.69,10329.15
29154,7488,2021-05-22 01:52:31,transfer,2636.38,55809.23
4143,8982,2021-05-22 04:22:56,withdrawal,473.0,64569.61
27313,4943,2021-05-22 05:05:42,deposit,662.14,19272.74
17554,7792,2021-05-22 05:13:31,payment,3669.95,18402.2
31786,8669,2021-05-22 10:23:10,payment,4789.04,62678.1
12284,3157,2021-05-22 11:48:05,deposit,2089.86,68855.19
9310,9222,2021-05-22 14:00:09,deposit,1757.43,52901.57
1899,8225,2021-05-22 15:33:03,deposit,1777.57,65264.88
25118,2890,2021-05-22 16:12:08,transfer,1535.37,70164.21
12207,7131,2021-05-22 17:41:25,transfer,4491.22,18080.04
23259,3254,2021-05-22 18:16:09,payment,679.9,72302.2
34088,8772,2021-05-22 18:37:37,withdrawal,1653.31,27610.59
9113,7664,2021-05-22 19:10:15,payment,2700.61,29894.19
11536,4532,2021-05-22 19:52:15,transfer,4257.34,21131.25
14055,3598,2021-05-22 20:20:52,deposit,1118.27,98177.42
13636,2067,2021-05-22 22:46:02,withdrawal,4239.77,92568.1
22465,4093,2021-05-23 00:30:35,withdrawal,4820.14,18756.01
20191,2913,2021-05-23 00:30:41,payment,257.75,63123.63
28668,2889,2021-05-23 02:54:54,transfer,4843.32,40158.77
17705,1419,2021-05-23 06:01:45,deposit,2087.29,61369.38
32511,8057,2021-05-23 06:53:39,withdrawal,2031.09,81773.42
30794,8282,2021-05-23 07:03:22,withdrawal,393.9,90180.37
2519,7853,2021-05-23 07:38:37,transfer,3438.92,48837.37
24270,9415,2021-05-23 09:00:14,payment,950.86,74844.15
1565,6772,2021-05-23 10:00:53,deposit,4113.25,82252.48
19692,2055,2021-05-23 10:38:37,withdrawal,330.12,25255.5
18263,9565,2021-05-23 12:37:42,deposit,402.04,50931.33
17459,2305,2021-05-23 14:37:30,deposit,325.47,56485.45
12649,7265,2021-05-23 16:46:19,payment,3467.28,17502.47
33752,1985,2021-05-23 17:50:44,deposit,1287.68,22005.98
13180,6773,2021-05-23 18:17:28,withdrawal,2353.24,59357.78
7455,5975,2021-05-23 18:21:15,payment,4356.8,9199.56
5238,8258,2021-05-23 18:27:28,payment,3307.05,4249.23
21357,6668,2021-05-23 19:11:32,payment,3683.87,32501.64
19066,6623,2021-05-23 19:24:31,deposit,942.21,59067.53
15386,4458,2021-05-23 19:51:51,withdrawal,3278.14,73871.79
33431,9329,2021-05-23 23:15:26,payment,773.54,93936.93
2557,6110,2021-05-24 09:34:19,transfer,2613.36,65316.32
14062,5618,2021-05-24 09:34:48,deposit,4829.79,70815.45
36174,7138,2021-05-24 14:23:04,deposit,3616.49,39864.4
35693,8495,2021-05-24 20:52:09,deposit,3162.41,93516.9
35531,5015,2021-05-24 22:23:22,payment,4547.22,34964.17
25851,1849,2021-05-24 23:49:59,withdrawal,1247.14,52917.58
30202,2694,2021-05-24 23:52:36,deposit,2156.27,10264.7
10523,8775,2021-05-25 00:24:37,transfer,4367.92,21859.94
20603,7710,2021-05-25 02:14:36,deposit,4820.18,94688.65
23348,1704,2021-05-25 05:03:31,withdrawal,1166.79,15924.04
20396,3046,2021-05-25 06:10:30,payment,2181.3,87512.64
17319,4172,2021-05-25 06:13:01,withdrawal,4488.97,19852.88
21977,1227,2021-05-25 09:07:16,deposit,1002.55,49082.45
397,9379,2021-05-25 10:26:46,withdrawal,4292.21,40748.01
15166,3713,2021-05-25 10:33:28,withdrawal,795.67,41362.67
23057,1849,2021-05-25 11:23:45,payment,4527.84,6163.97
6442,2431,2021-05-25 12:07:53,transfer,106.16,46310.33
17603,2371,2021-05-25 12:10:02,payment,621.68,67188.67
32105,3825,2021-05-25 13:42:48,payment,289.58,12503.68
28810,4533,2021-05-25 14:26:24,transfer,4846.5,49515.03
35882,4433,2021-05-25 15:14:31,withdrawal,1992.66,72680.77
14431,9850,2021-05-25 15:20:09,withdrawal,4979.29,24515.06
28622,1771,2021-05-25 15:20:50,withdrawal,2403.32,6211.46
21457,5416,2021-05-25 19:15:55,payment,669.38,66461.94
15915,8761,2021-05-25 19:20:40,payment,4181.71,52342.74
36081,4413,2021-05-25 21:17:12,payment,3914.39,33453.76
13672,9789,2021-05-25 22:41:04,withdrawal,130.78,28407.82
26810,9364,2021-05-25 22:53:33,withdrawal,3104.0,66964.71
4303,8359,2021-05-26 02:22:00,payment,3775.91,41710.47
3941,3399,2021-05-26 03:24:36,deposit,3786.66,29279.38
23170,4908,2021-05-26 03:36:46,transfer,3133.94,87964.93
24033,9860,2021-05-26 03:51:07,payment,726.4,16255.85
4207,7500,2021-05-26 04:40:53,transfer,2928.23,27867.32
30507,4609,2021-05-26 07:19:18,transfer,382.61,35459.14
3604,1077,2021-05-26 15:25:50,transfer,1393.94,61928.39
11812,7043,2021-05-26 16:56:57,payment,4704.38,77262.17
27752,3169,2021-05-26 19:31:46,withdrawal,678.95,9934.65
21131,7629,2021-05-26 20:52:03,transfer,4741.97,31859.17
15502,7355,2021-05-26 23:50:33,withdrawal,3442.36,20773.69
33395,6006,2021-05-27 01:14:48,withdrawal,1576.12,78553.52
9707,4973,2021-05-27 03:47:54,deposit,14.16,62466.8
10098,7134,2021-05-27 04:43:04,transfer,3604.36,40839.88
7566,8244,2021-05-27 04:56:17,payment,4470.6,22819.6
23825,9671,2021-05-27 05:19:03,payment,171.95,51524.87
18187,7216,2021-05-27 07:28:19,payment,329.39,86868.01
3422,8785,2021-05-27 10:22:41,deposit,3119.09,54888.91
5935,2022,2021-05-27 12:50:23,deposit,1947.56,31082.21
34366,2363,2021-05-27 12:56:15,withdrawal,2086.77,10431.04
16566,2508,2021-05-27 12:56:39,transfer,4542.32,82587.96
893,4826,2021-05-27 15:21:16,payment,4151.27,51418.55
33340,1451,2021-05-27 16:48:12,withdrawal,319.12,17827.41
10551,8415,2021-05-28 03:54:33,deposit,2177.51,2813.1
17155,5049,2021-05-28 05:27:10,deposit,3932.44,35394.46
7573,9805,2021-05-28 06:24:33,withdrawal,741.36,52049.84
15597,2559,2021-05-28 06:39:14,payment,648.5,41654.57
9977,2514,2021-05-28 06:46:21,deposit,2427.24,80691.29
32747,3970,2021-05-28 08:40:57,withdrawal,1223.98,98776.43
21973,4066,2021-05-28 11:02:05,transfer,4849.79,91033.89
15681,5144,2021-05-28 13:14:02,deposit,4100.32,96982.63
25868,7663,2021-05-28 14:42:45,payment,4014.58,72132.22
25739,6453,2021-05-28 18:40:43,transfer,3086.49,56205.24
11287,1392,2021-05-28 21:16:41,deposit,4736.47,28476.09
13975,2079,2021-05-28 21:23:57,withdrawal,3948.77,9739.99
2501,8183,2021-05-28 22:19:03,payment,4137.77,60455.88
5,4657,2021-05-29 00:25:41,transfer,780.94,90188.12
18914,7811,2021-05-29 00:48:52,payment,3221.25,44509.84
31224,2673,2021-05-29 01:32:28,transfer,1122.91,78563.71
28593,3319,2021-05-29 01:38:10,payment,1650.55,54868.24
32734,6950,2021-05-29 01:57:19,deposit,3788.39,80650.85
8165,2062,2021-05-29 03:53:39,deposit,1882.18,91252.41
16058,9309,2021-05-29 08:25:43,deposit,4983.64,40594.23
32316,3028,2021-05-29 10:23:39,withdrawal,1491.66,32278.47
8243,6394,2021-05-29 11:50:13,withdrawal,123.11,56653.3
17278,8315,2021-05-29 13:34:10,transfer,3730.83,53094.32
12460,3791,2021-05-29 16:55:53,deposit,1445.15,73398.57
18659,1213,2021-05-29 17:50:19,withdrawal,2994.27,2044.07
30550,5666,2021-05-29 20:54:18,withdrawal,4714.5,43640.53
9902,8374,2021-05-29 23:32:40,payment,1865.66,62458.49
28016,6750,2021-05-30 00:09:02,payment,1442.31,57288.56
17795,8701,2021-05-30 00:45:26,withdrawal,4548.16,36519.79
6042,3319,2021-05-30 03:26:17,transfer,636.43,94560.94
11151,5252,2021-05-30 03:40:50,withdrawal,112.49,69939.15
24292,5728,2021-05-30 09:43:46,payment,811.38,61296.54
11643,6128,2021-05-30 12:00:00,deposit,2175.47,42565.97
26131,8598,2021-05-30 12:52:45,withdrawal,1699.36,50340.7
17854,2287,2021-05-30 15:50:30,deposit,2316.82,40967.2
8837,2895,2021-05-30 16:05:44,transfer,2515.84,86234.87
1756,1496,2021-05-30 16:32:49,withdrawal,4007.88,90495.77
33300,7453,2021-05-30 17:19:17,transfer,1669.98,95727.67
16803,1625,2021-05-30 17:53:09,withdrawal,4140.71,37397.41
7587,1383,2021-05-30 18:47:58,withdrawal,2087.82,84076.15
19831,4052,2021-05-30 19:47:57,deposit,4133.36,53089.54
11101,9761,2021-05-30 21:14:55,withdrawal,1363.47,58445.34
16940,1576,2021-05-30 22:54:38,payment,2576.17,9353.09
15149,7854,2021-05-30 23:07:44,withdrawal,4691.89,7168.87
3959,6122,2021-05-31 03:16:57,withdrawal,254.06,55443.76
11102,8594,2021-05-31 09:43:17,transfer,4375.07,66504.81
13212,8953,2021-05-31 09:46:31,withdrawal,851.99,92356.92
11776,9552,2021-05-31 10:29:08,payment,1530.72,64839.09
36722,6546,2021-05-31 11:47:08,withdrawal,1681.81,65689.13
11503,6054,2021-05-31 12:50:43,payment,3381.49,16881.5
25562,4335,2021-05-31 13:54:39,deposit,372.57,68378.17
31403,5803,2021-05-31 15:12:43,transfer,4776.88,83230.56
10599,9520,2021-05-31 20:36:40,deposit,456.24,3143.18
22907,8939,2021-05-31 21:44:32,transfer,1768.41,10209.36
7792,4874,2021-05-31 23:28:54,withdrawal,1097.38,37100.32
126,9317,2021-06-01 00:04:58,transfer,2136.11,52535.38
27228,4477,2021-06-01 02:11:20,payment,370.66,28942.3
10819,3294,2021-06-01 03:33:41,withdrawal,1009.3,85004.21
25896,8514,2021-06-01 04:24:49,deposit,4502.3,44017.83
24291,7636,2021-06-01 05:02:23,deposit,3987.82,51339.4
21389,3049,2021-06-01 09:19:11,withdrawal,2601.38,81302.87
16743,1264,2021-06-01 10:51:35,transfer,3949.87,51689.57
7005,7364,2021-06-01 14:12:19,payment,1753.86,50438.2
22808,1274,2021-06-01 20:16:57,withdrawal,1454.02,23880.62
27474,6464,2021-06-01 21:12:59,transfer,2885.77,87076.85
25353,8226,2021-06-02 00:03:16,deposit,3373.16,60316.24
33907,6087,2021-06-02 00:48:19,deposit,1523.63,73345.9
36881,5056,2021-06-02 03:07:39,payment,22.66,24002.01
19507,2295,2021-06-02 04:32:36,deposit,4021.66,35040.6
13828,7844,2021-06-02 08:43:38,deposit,371.52,76942.69
20797,5085,2021-06-02 10:32:23,deposit,4669.56,47659.51
1534,5772,2021-06-02 10:56:28,payment,1363.85,8722.16
27507,9231,2021-06-02 11:37:15,deposit,2546.47,12413.48
2547,6651,2021-06-02 12:46:20,withdrawal,389.17,53914.89
4290,9399,2021-06-02 13:14:04,payment,4015.26,80227.43
11261,7678,2021-06-02 15:12:40,payment,1366.13,63257.52
16432,4654,2021-06-02 17:29:29,payment,3577.54,28388.77
6471,7786,2021-06-02 17:32:30,payment,3290.09,95507.19
4512,9175,2021-06-02 18:05:37,transfer,2358.78,15147.48
26395,1837,2021-06-02 18:18:49,payment,3357.9,36180.32
12907,2640,2021-06-02 19:32:36,transfer,2872.59,11142.68
15068,8640,2021-06-02 21:52:11,payment,3089.08,7736.36
15951,1328,2021-06-02 21:58:40,transfer,4741.27,16988.64
25375,2096,2021-06-02 22:00:07,payment,279.28,52082.27
19423,8173,2021-06-02 22:43:48,transfer,4382.17,57660.73
36246,7564,2021-06-02 23:22:53,deposit,3300.08,45126.95
13572,2777,2021-06-03 04:00:32,transfer,149.87,88613.28
13194,3818,2021-06-03 06:00:02,deposit,2844.52,64886.11
11268,2335,2021-06-03 07:02:29,transfer,1023.13,73990.62
1786,8642,2021-06-03 08:04:06,deposit,4475.69,23250.61
25689,1689,2021-06-03 10:43:05,withdrawal,255.83,53145.53
35770,2789,2021-06-03 13:22:30,transfer,3556.8,93553.07
32545,6648,2021-06-03 15:32:43,transfer,2598.37,10368.8
5676,2599,2021-06-03 16:08:18,withdrawal,168.08,42541.2
1269,3248,2021-06-03 19:00:53,transfer,3000.5,20421.54
25617,9171,2021-06-03 21:04:50,withdrawal,541.24,74353.61
25928,8466,2021-06-03 22:00:53,withdrawal,2118.46,90601.71
7027,3627,2021-06-04 05:26:21,payment,201.31,19491.72
15791,3997,2021-06-04 07:41:02,transfer,3993.27,39471.86
